SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
173,"1149","1","Town","Special","2002","Air Police",,24,,3,,,"https://images.brickset.com/sets/images/1149-1.jpg",54,188
10022,"1359","1","Promotional","LEGOLAND","2002","Audi TT Roadster ",,57,,,,,"https://images.brickset.com/sets/images/AUDITT-1.jpg",17,83
269,"1374","1","Studios","Spider-Man","2002","Green Goblin",2,58,4.99,7,,,"https://images.brickset.com/sets/images/1374-1.jpg",1517,562
270,"1375","1","Studios","Spider-Man","2002","Wrestling Scene",,,14.99,24,,,"https://images.brickset.com/sets/images/1375-1.jpg",36,562
271,"1376","1","Studios","Spider-Man","2002","Spider-Man Action Studio",5,248,24.99,30,,,"https://images.brickset.com/sets/images/1376-1.jpg",1001,542
272,"1380","1","Studios","","2002","Werewolf Ambush",3,117,7.99,10,,,"https://images.brickset.com/sets/images/1380-1.jpg",1170,625
273,"1381","1","Studios","","2002","Vampire's Crypt",4,176,14.99,20,,,"https://images.brickset.com/sets/images/1381-1.jpg",1048,756
274,"1382","1","Studios","","2002","Scary Laboratory",6,493,39.99,50,,,"https://images.brickset.com/sets/images/1382-1.jpg",867,837
275,"1383","1","Studios","","2002","Curse of the Pharaoh",2,51,2.99,4,,,"https://images.brickset.com/sets/images/1383-1.jpg",1254,675
276,"1384","1","Explore","Imagination","2002","Bird",,6,,,,,"https://images.brickset.com/sets/images/1384-1.jpg",11,23
305,"1425","1","Alpha Team","Mission Deep Sea","2002","Alpha Team Jet Sub",1,22,,,,,"https://images.brickset.com/sets/images/1425-1.jpg",230,274
306,"1426","1","Alpha Team","Mission Deep Sea","2002","Alpha Team Wing Diver",1,21,,,,,"https://images.brickset.com/sets/images/1426-1.jpg",84,298
307,"1427","1","Alpha Team","Mission Deep Sea","2002","Ogel Underwater Slizer",1,21,,,,,"https://images.brickset.com/sets/images/1427-1.jpg",227,289
308,"1428","1","Sports","Football","2002","Kick 'n' Score",1,24,,,,,"https://images.brickset.com/sets/images/1428-1.jpg",129,180
309,"1429","1","Sports","Football","2002","Goalkeeper Training",1,23,,,,,"https://images.brickset.com/sets/images/1429-1.jpg",123,181
310,"1430","1","Sports","Football","2002","Precision Training",1,16,,,,,"https://images.brickset.com/sets/images/1430-1.jpg",129,181
6944,"1435","1","Jack Stone","","2002","Super Glider",1,6,,,,,"https://images.brickset.com/sets/images/1435-1.jpg",79,61
6598,"1436","1","Jack Stone","","2002","Ultralight Flyer",1,15,,,,,"https://images.brickset.com/sets/images/1436-1.jpg",85,55
6599,"1437","1","Jack Stone","","2002","Turbo Chopper",1,12,,,,,"https://images.brickset.com/sets/images/1437-1.jpg",72,62
398,"1542","1","Gear","Pens","2002","Pen Jack Stone",,,,,,,"https://images.brickset.com/sets/images/1542-1.jpg",9,29
399,"1543","1","Gear","Pens","2002","Pen Belville",,,,,,,"https://images.brickset.com/sets/images/1543-1.jpg",17,28
401,"1545","1","Gear","Pens","2002","Pen Alpha Team",,,,,,,27,33
402,"1546","2","Gear","Pens","2002","Pen Racers",,,,,,,"https://images.brickset.com/sets/images/1546-2.jpg",24,35
524,"1709","1","Gear","Pens","2002","Pen Darth Vader",,,,,,,"https://images.brickset.com/sets/images/1709-1.jpg",80,104
527,"1710","2","Gear","Pens","2002","Pen R2-D2",,,,,,,"https://images.brickset.com/sets/images/1710-2.jpg",80,95
529,"1711","2","Gear","Pens","2002","Pen C-3PO",,,,,,,"https://images.brickset.com/sets/images/1711-2.jpg",63,93
531,"1712","2","Gear","Pens","2002","Pen Anakin Skywalker",,,,,,,"https://images.brickset.com/sets/images/1712-2.jpg",41,99
533,"1713","2","Gear","Pens","2002","Pen Jango Fett",,,,,,,"https://images.brickset.com/sets/images/1713-2.jpg",75,117
535,"1714","2","Gear","Pens","2002","Pen Clone Trooper",,,,,,,"https://images.brickset.com/sets/images/1714-2.jpg",45,111
536,"1715","2","Gear","Pens","2002","Pen Gahlok",,,,10,,,"https://images.brickset.com/sets/images/1715-2.jpg",14,74
537,"1716","1","Gear","Pens","2002","Pen Kohrak",,,,,,,"https://images.brickset.com/sets/images/1716-1.jpg",16,77
538,"1717","1","Gear","Pens","2002","Pen Lehvak",,,,,,,"https://images.brickset.com/sets/images/1717-1.jpg",18,76
539,"1718","1","Gear","Pens","2002","Pen Nuhvok",,,,,,,"https://images.brickset.com/sets/images/1718-1.jpg",17,73
540,"1719","1","Gear","Pens","2002","Pen Pahrak",,,,,,,"https://images.brickset.com/sets/images/1719-1.jpg",15,75
542,"1720","2","Gear","Pens","2002","Pen Tahnok",,,,,,,"https://images.brickset.com/sets/images/1720-2.jpg",11,76
548,"1727","1","Gear","Pens","2002","Pen Chewbacca",,,,,,,"https://images.brickset.com/sets/images/1727-1.jpg",37,98
550,"1728","2","Gear","Pens","2002","Pen Darth Maul",,,,,,,"https://images.brickset.com/sets/images/1728-2.jpg",30,103
733,"2033","2","Gear","Pens","2002","Pen Pack Life On Mars",,,,,,,"https://images.brickset.com/sets/images/2033-2.jpg",10,36
734,"2035","1","Gear","Pens","2002","Pen Pack Sport",,,,,,,"https://images.brickset.com/sets/images/2035-1.jpg",11,25
