SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
10048,"5001370","1","Gear","Watches/Clocks","2012","Time-Teacher Minifigure Watch & Clock",,,24.99,29.99,29.99,29.99,"https://images.brickset.com/sets/images/5001370-1.jpg",77,43
10046,"5001371","1","Gear","Watches/Clocks","2012","Time-Teacher Girl Minifigure Watch & Clock",,,24.99,29.99,29.99,29.99,"https://images.brickset.com/sets/images/5001371-1.jpg",48,33
10049,"5001375","1","Gear","Watches/Clocks","2012","Monster Fighters Lord Vampyre Watch",,,,24.99,34.99,,"https://images.brickset.com/sets/images/5001375-1.jpg",20,36
9939,"5001376","1","Gear","Housewares","2012","Lunch Box",,,,15.99,17.99,,"https://images.brickset.com/sets/images/5001376-1.jpg",33,53
9940,"5001377","1","Gear","Housewares","2012","Lunch Box",,,,15.99,17.99,,"https://images.brickset.com/sets/images/5001377-1.jpg",39,36
9941,"5001378","1","Gear","Housewares","2012","Lunch Box",,,,15.99,17.99,,"https://images.brickset.com/sets/images/5001378-1.jpg",61,46
9942,"5001379","1","Gear","Storage","2012","Mini box blue",,,,3.99,4.99,,"https://images.brickset.com/sets/images/5001379-1.jpg",66,58
9943,"5001380","1","Gear","Storage","2012","Mini box pink",,,,3.99,4.99,,"https://images.brickset.com/sets/images/5001380-1.jpg",49,48
9944,"5001382","1","Gear","Storage","2012","Mini box red",,,,3.99,4.99,,"https://images.brickset.com/sets/images/5001382-1.jpg",47,54
9945,"5001383","1","Gear","Storage","2012","4-stud Blue Storage Brick",,,,19.99,24.99,,"https://images.brickset.com/sets/images/5001383-1.jpg",155,67
9946,"5001384","1","Gear","Storage","2012","4-stud Green Storage Brick",,,,31.99,36.99,,"https://images.brickset.com/sets/images/5001384-1.jpg",113,73
9947,"5001385","1","Gear","Storage","2012"," 4-stud Red Storage Brick",,,,19.99,24.99,,"https://images.brickset.com/sets/images/5001385-1.jpg",182,72
9948,"5001386","1","Gear","Storage","2012","8-stud Blue Storage Brick",,,,41.99,47.99,,"https://images.brickset.com/sets/images/5001386-1.jpg",131,74
9949,"5001387","1","Gear","Storage","2012","8-stud Green Storage Brick",,,,41.99,47.99,,"https://images.brickset.com/sets/images/5001387-1.jpg",91,80
9950,"5001388","1","Gear","Storage","2012","8-stud Red Storage Brick",,,,41.99,47.99,,"https://images.brickset.com/sets/images/5001388-1.jpg",148,72
10197,"5001632","1","Gear","Video Games/Wii","2012","The Lord of the Rings Video Game ",,,29.99,39.99,39.99,,"https://images.brickset.com/sets/images/5001632-1.jpg",345,46
10165,"5001633","1","Gear","Video Games/PS3","2012","The Lord of the Rings Video Game",,,39.99,49.99,49.99,,"https://images.brickset.com/sets/images/5001633-1.jpg",448,55
10136,"5001634","1","Gear","Video Games/PS Vita","2012","The Lord of the Rings Video Game",,,34.99,39.99,39.99,,"https://images.brickset.com/sets/images/5001634-1.jpg",46,24
10166,"5001635","1","Gear","Video Games/Xbox 360","2012","The Lord of the Rings Video Game",,,39.99,49.99,49.99,,"https://images.brickset.com/sets/images/5001635-1.jpg",469,57
