SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
23030,"9664","1","Miscellaneous","FIRST LEGO League","2013","FLL Challenge 2013 Nature's Fury",3,2031,,,,,25,60
10248,"10232","1","Advanced Models","Modular Buildings","2013","Palace Cinema",6,2196,129.99,149.99,199.99,139.99,"https://images.brickset.com/sets/images/10232-1.jpg",16726,5145
10032,"10233","1","Advanced Models","Trains","2013","Horizon Express",6,1351,79.99,129.99,149.99,99.99,"https://images.brickset.com/sets/images/10233-1.jpg",4863,3166
22809,"10234","1","Advanced Models","Buildings","2013","Sydney Opera House",,2989,249.99,319.99,379.99,279.99,"https://images.brickset.com/sets/images/10234-1.jpg",4412,3337
22808,"10235","1","Advanced Models","Winter Village","2013","Winter Village Market",9,1261,79.99,99.99,129.99,89.99,"https://images.brickset.com/sets/images/10235-1.jpg",8168,3408
22807,"10236","1","Star Wars","Ultimate Collector Series","2013","Ewok Village",17,1990,199.99,249.99,299.99,249.99,"https://images.brickset.com/sets/images/10236-1.jpg",8448,5944
22758,"10237","1","The Lord of the Rings","The Two Towers","2013","Tower of Orthanc",5,2359,169.99,199.99,249.99,199.99,"https://images.brickset.com/sets/images/10237-1.jpg",5590,3761
22578,"10240","1","Star Wars","Ultimate Collector Series","2013","Red Five X-wing Starfighter",1,1559,169.99,199.99,249.99,199.99,"https://images.brickset.com/sets/images/10240-1.jpg",7318,4917
10245,"10250","1","Creator","Chinese New Year","2013","Year of the Snake",,243,,,,,"https://images.brickset.com/sets/images/10250-1.jpg",294,642
9921,"10500","1","Duplo","","2013","Horse Stable",2,44,24.99,29.99,34.99,20.99,"https://images.brickset.com/sets/images/10500-1.jpg",133,67
9922,"10501","1","Duplo","Zoo","2013","Zoo Friends",,5,3.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/10501-1.jpg",714,97
9923,"10502","1","Duplo","Zoo","2013","Zoo Bus",2,19,24.99,29.99,34.99,29.99,"https://images.brickset.com/sets/images/10502-1.jpg",288,115
9924,"10503","1","Duplo","Circus","2013","Circus Show",1,25,7.99,14.99,17.99,9.99,"https://images.brickset.com/sets/images/10503-1.jpg",307,69
9925,"10504","1","Duplo","Circus","2013","My First Circus",3,62,34.99,34.99,39.99,39.99,"https://images.brickset.com/sets/images/10504-1.jpg",368,81
9926,"10505","1","Duplo","","2013","Play House",3,83,49.99,59.99,69.99,59.99,"https://images.brickset.com/sets/images/10505-1.jpg",433,115
10282,"10506","1","Duplo","Trains","2013","Train Accessory Set",,24,15.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/10506-1.jpg",1278,163
10283,"10507","1","Duplo","Trains","2013","My First Train Set",2,52,40.99,44.99,49.99,49.99,"https://images.brickset.com/sets/images/10507-1.jpg",1182,146
10284,"10508","1","Duplo","Trains","2013","Deluxe Train Set",3,134,99.99,109.99,129.99,119.99,"https://images.brickset.com/sets/images/10508-1.jpg",975,193
10285,"10509","1","Duplo","Disney Planes","2013","Dusty and Chug",,16,14.99,14.99,14.99,17.99,"https://images.brickset.com/sets/images/10509-1.jpg",484,82
10286,"10510","1","Duplo","Disney Planes","2013","Ripslinger's Air Race",,40,19.99,24.99,24.99,20.99,"https://images.brickset.com/sets/images/10510-1.jpg",363,77
10287,"10511","1","Duplo","Disney Planes","2013","Skipper's Flight School",,53,29.99,39.99,39.99,39.99,"https://images.brickset.com/sets/images/10511-1.jpg",377,97
10288,"10512","1","Duplo","Jake and the Never Land Pirates","2013","Jake's Treasure Hunt",1,22,9.99,14.99,14.99,12.99,"https://images.brickset.com/sets/images/10512-1.jpg",424,65
10289,"10513","1","Duplo","Jake and the Never Land Pirates","2013","Never Land Hideout",2,37,19.99,24.99,24.99,24.99,"https://images.brickset.com/sets/images/10513-1.jpg",487,84
10290,"10514","1","Duplo","Jake and the Never Land Pirates","2013","Jake's Pirate Ship Bucky",2,56,39.99,39.99,39.99,49.99,"https://images.brickset.com/sets/images/10514-1.jpg",645,110
10059,"10515","1","Duplo","Disney Princess","2013","Ariel's Undersea Castle",1,39,19.99,29.99,29.99,29.99,"https://images.brickset.com/sets/images/10515-1.jpg",529,104
10058,"10516","1","Duplo","Disney Princess","2013","Ariel's Magical Boat Ride",2,30,14.99,14.99,17.99,19.99,"https://images.brickset.com/sets/images/10516-1.jpg",346,82
10062,"10517","1","Duplo","","2013","My First Garden",1,38,9.99,12.99,12.99,11.99,"https://images.brickset.com/sets/images/10517-1.jpg",520,59
10060,"10518","1","Duplo","Construction","2013","My First Construction Site",2,43,14.99,19.99,19.99,19.99,"https://images.brickset.com/sets/images/10518-1.jpg",563,69
9927,"10519","1","Duplo","","2013","Garbage Truck",1,16,15.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/10519-1.jpg",349,72
9928,"10520","1","Duplo","","2013","Big Front Loader",1,12,15.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/10520-1.jpg",300,73
9929,"10550","1","Duplo","Circus","2013","Circus Transport",1,9,14.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/10550-1.jpg",203,53
9930,"10552","1","Duplo","","2013","Creative Cars",,40,14.99,19.99,19.99,14.99,"https://images.brickset.com/sets/images/10552-1.jpg",953,62
9931,"10553","1","Duplo","","2013","Toddler Build and Play Cubes",,17,9.99,12.99,12.99,14.99,"https://images.brickset.com/sets/images/10553-1.jpg",361,37
9932,"10554","1","Duplo","","2013","Toddler Build and Pull Along",,15,14.99,14.99,14.99,13.99,"https://images.brickset.com/sets/images/10554-1.jpg",442,40
10158,"10555","1","Duplo","","2013","Creative Bucket",,65,19.99,29.99,39.99,24.99,"https://images.brickset.com/sets/images/10555-1.jpg",140,40
10291,"10556","1","Duplo","","2013","Creative Chest",2,106,39.99,44.99,49.99,39.99,"https://images.brickset.com/sets/images/10556-1.jpg",72,37
10292,"10557","1","Duplo","","2013","Giant Tower",,200,49.99,59.99,69.99,59.99,"https://images.brickset.com/sets/images/10557-1.jpg",210,45
10061,"10558","1","Duplo","Trains","2013","Number Train",1,31,12.99,19.99,19.99,19.99,"https://images.brickset.com/sets/images/10558-1.jpg",1804,74
10293,"10559","1","Duplo","","2013","A Fairy Tale",,15,9.99,12.99,15.99,14.99,"https://images.brickset.com/sets/images/10559-1.jpg",192,34
10294,"10560","1","Duplo","","2013","Peekaboo Jungle",,13,9.99,12.99,15.99,14.99,"https://images.brickset.com/sets/images/10560-1.jpg",134,32
9933,"10561","1","Duplo","","2013","Toddler Starter Building Set",,37,17.99,19.99,19.99,19.99,"https://images.brickset.com/sets/images/10561-1.jpg",246,31
9990,"10655","1","Bricks and More","","2013","LEGO Monster Trucks",3,197,14.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/10655-1.jpg",666,224
9991,"10656","1","Bricks and More","","2013","My First LEGO Princess",1,88,6.99,9.99,12.99,7.99,"https://images.brickset.com/sets/images/10656-1.jpg",1277,156
9992,"10657","1","Bricks and More","","2013","My First LEGO Set",1,148,9.99,14.99,19.99,12.99,"https://images.brickset.com/sets/images/10657-1.jpg",491,182
9934,"10659","1","Bricks and More","","2013","Suitcase",2,146,19.99,24.99,29.99,12.49,"https://images.brickset.com/sets/images/10659-1.jpg",1091,217
9935,"10660","1","Bricks and More","","2013","Pink Suitcase",2,151,19.99,24.99,29.99,24.99,"https://images.brickset.com/sets/images/10660-1.jpg",755,186
9993,"10661","1","Bricks and More","","2013","My First LEGO Fire Station",1,90,6.99,9.99,12.99,7.99,"https://images.brickset.com/sets/images/10661-1.jpg",917,162
10159,"10662","1","Bricks and More","","2013","LEGO Creative Bucket",,607,19.99,29.99,39.99,24.99,"https://images.brickset.com/sets/images/10662-1.jpg",990,272
10295,"10663","1","Bricks and More","","2013","Creative Chest",3,609,39.99,,,39.99,"https://images.brickset.com/sets/images/10663-1.jpg",251,329
10296,"10664","1","Bricks and More","","2013","Creative Tower",,1600,49.99,,,59.99,"https://images.brickset.com/sets/images/10664-1.jpg",1316,416
10054,"10937","1","DC Comics Super Heroes","Batman","2013","Batman: Arkham Asylum Breakout",8,1619,129.99,159.99,209.99,159.99,"https://images.brickset.com/sets/images/10937-1.jpg",4787,3849
23225,"11900","1","City","","2013","Brickmaster City parts",,,,,,,"https://images.brickset.com/sets/images/11900-1.jpg",76,154
23226,"11901","1","Ninjago","Book Parts","2013","Brickmaster Ninjago parts",,,,,,,127,110
23227,"11902","1","Friends","","2013","Brickmaster Friends: Treasure Hunt in Heartlake City parts",2,,18.99,,,,302,188
23219,"11903","1","Ninjago","Book Parts","2013","Brickmaster Ninjago: Fight the Power of the Snakes parts",,156,,,,,"https://images.brickset.com/sets/images/11903-1.jpg",163,120
