SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
5740,"2159","1","Trains","9 V","2006","9V Train Track Starter Collection",,24,,29.99,,,"https://images.brickset.com/sets/images/2159-1.jpg",235,355
5308,"2598","1","Duplo","","2006","Large Red Building Plate",,1,7.35,14.99,,,"https://images.brickset.com/sets/images/2598-1.jpg",153,42
5343,"2928","1","City","Airport","2006","Airline Promotional Set",2,141,,,,,"https://images.brickset.com/sets/images/2928-1.jpg",526,1322
5346,"3191","1","Duplo","","2006","Anniversary Bucket",,103,14.99,,,,"https://images.brickset.com/sets/images/3191-1.jpg",13,22
6128,"3191","2","Duplo","","2006","Yellow Half-Tub, Special Edition",,103,14.99,15,,,"https://images.brickset.com/sets/images/3191-2.jpg",10,13
9691,"3192","1","Clikits","","2006","Cool Friends Clips & Pad",,,,,,,4,18
5439,"3298","1","Duplo","Bob the Builder","2006","Lift and Load Sumsy",,12,9.99,10,,,"https://images.brickset.com/sets/images/3298-1.jpg",107,39
5440,"3299","1","Duplo","Bob the Builder","2006","Scrambler and Dizzy at Bob's Workshop",1,50,24.99,19.99,,,"https://images.brickset.com/sets/images/3299-1.jpg",93,32
5076,"3300","1","Duplo","Thomas the Tank Engine","2006","Harold the Helicopter",,7,9.99,10,,,"https://images.brickset.com/sets/images/3300-1.jpg",191,85
5227,"3301","1","Duplo","Thomas the Tank Engine","2006","Cranky-Loading Crane",,34,19.99,20,,,"https://images.brickset.com/sets/images/3301-1.jpg",207,62
5119,"3568","1","Sports","Football","2006","Soccer Target Practice",2,26,,,,,"https://images.brickset.com/sets/images/3568-1.jpg",208,160
5120,"3569","1","Sports","Football","2006","Grand Soccer Stadium",14,386,29.99,50,,,"https://images.brickset.com/sets/images/3569-1.jpg",496,431
5398,"3570","1","Sports","Football","2006","Street Soccer",4,199,,20,,,"https://images.brickset.com/sets/images/3570-1.jpg",230,256
5327,"3825","1","SpongeBob SquarePants","","2006","Krusty Krab",3,295,19.99,19.99,,,"https://images.brickset.com/sets/images/3825-1.jpg",2127,851
5328,"3826","1","SpongeBob SquarePants","","2006","Build-A-Bob",1,445,24.99,29.99,,,"https://images.brickset.com/sets/images/3826-1.jpg",1072,589
5329,"3827","1","SpongeBob SquarePants","","2006","Adventures in Bikini Bottom",3,579,34.99,39.99,,,"https://images.brickset.com/sets/images/3827-1.jpg",1407,849
5362,"3828","1","Avatar The Last Airbender","","2006","Air Temple",4,400,24.99,30,,,"https://images.brickset.com/sets/images/3828-1.jpg",554,860
5361,"3829","1","Avatar The Last Airbender","","2006","Fire Nation Ship",5,722,39.99,50,,,"https://images.brickset.com/sets/images/3829-1.jpg",441,892
5689,"4085","3","Duplo","","2006","Duplo Bucket",1,75,14.99,10,,,"https://images.brickset.com/sets/images/4085-3.jpg",37,13
7692,"4105","3","Make and Create","","2006","Red Bucket",1,487,,10,,,"https://images.brickset.com/sets/images/4105-3.jpg",161,46
5741,"4206","1","Trains","9 V","2006","9V Train Switching Track Collection",,27,,44.99,,,"https://images.brickset.com/sets/images/4206-1.jpg",179,376
5165,"4415","1","Creator","X-Pod","2006","Auto Pod",,56,2.99,3.49,,,"https://images.brickset.com/sets/images/4415-1.jpg",1192,303
5166,"4416","1","Creator","X-Pod","2006","Robo Pod",,65,2.99,3.49,,,"https://images.brickset.com/sets/images/4416-1.jpg",1434,414
5167,"4417","1","Creator","X-Pod","2006","Aero Pod",,60,2.99,3.5,,,"https://images.brickset.com/sets/images/4417-1.jpg",1196,294
