SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
2069,"4300","1","Racers","Drome Racers","2003","Green LEGO Car",,21,,,,,"https://images.brickset.com/sets/images/4300-1.jpg",168,128
2070,"4301","1","Racers","Drome Racers","2003","Blue LEGO Car",,24,,,,,"https://images.brickset.com/sets/images/4301-1.jpg",164,129
2092,"4400","1","Creator","","2003","Build With Bricks",,705,,20,,,"https://images.brickset.com/sets/images/4400-1.jpg",88,64
2093,"4401","1","Creator","Designer Set","2003","Little Creations",,110,5.99,7,,,"https://images.brickset.com/sets/images/4401-1.jpg",807,147
2094,"4402","1","Creator","Designer Set","2003","Sea Riders",,547,29.99,40,,,"https://images.brickset.com/sets/images/4402-1.jpg",649,365
2095,"4403","1","Creator","Designer Set","2003","Air Blazers",,702,34.99,50,,,"https://images.brickset.com/sets/images/4403-1.jpg",591,365
2096,"4404","1","Creator","Designer Set","2003","Land Busters",,770,44.99,60,,,"https://images.brickset.com/sets/images/4404-1.jpg",933,527
2097,"4405","1","Creator","","2003","Large Creator Tub",,1305,,,,,"https://images.brickset.com/sets/images/4405-1.jpg",198,94
2136,"4475","1","Star Wars","Episode VI","2003","Jabba's Message",3,46,5.99,7,,,"https://images.brickset.com/sets/images/4475-1.jpg",5072,2298
2137,"4476","1","Star Wars","Episode VI","2003","Jabba's Prize",2,40,5.99,7,,,"https://images.brickset.com/sets/images/4476-1.jpg",5119,2423
2138,"4477","1","Star Wars","Episode IV","2003","T-16 Skyhopper ",1,98,12.99,15,,,"https://images.brickset.com/sets/images/4477-1.jpg",3459,1875
2139,"4478","1","Star Wars","Episode II","2003","Geonosian Fighter",4,170,19.99,20,,,"https://images.brickset.com/sets/images/4478-1.jpg",3568,2296
2140,"4479","1","Star Wars","Episode V","2003","TIE Bomber",1,230,27.99,30,,,"https://images.brickset.com/sets/images/4479-1.jpg",4126,2860
2141,"4480","1","Star Wars","Episode VI","2003","Jabba's Palace",6,231,27.99,30,,,"https://images.brickset.com/sets/images/4480-1.jpg",3771,2604
2142,"4481","1","Star Wars","Episode II","2003","Hailfire Droid",,681,44.99,50,,,"https://images.brickset.com/sets/images/4481-1.jpg",2182,2365
2143,"4482","1","Star Wars","Episode II","2003","AT-TE",4,658,64.99,70,,,"https://images.brickset.com/sets/images/4482-1.jpg",2410,2743
2144,"4483","1","Star Wars","Episode V","2003","AT-AT",4,1068,89.99,100,,,"https://images.brickset.com/sets/images/4483-1.jpg",3680,3760
2145,"4484","1","Star Wars","Mini Building Set","2003","X-Wing Fighter & TIE Advanced",,76,3.99,4,,,"https://images.brickset.com/sets/images/4484-1.jpg",5046,1279
2146,"4485","1","Star Wars","Mini Building Set","2003","Sebulba's Podracer & Anakin's Podracer",,72,3.99,4,,,"https://images.brickset.com/sets/images/4485-1.jpg",4946,1041
2147,"4486","1","Star Wars","Mini Building Set","2003","AT-ST & Snowspeeder",,76,3.99,4,,,"https://images.brickset.com/sets/images/4486-1.jpg",5082,1410
2148,"4487","1","Star Wars","Mini Building Set","2003","Jedi Starfighter & Slave I",,53,3.99,4,,,"https://images.brickset.com/sets/images/4487-1.jpg",5039,1160
2149,"4488","1","Star Wars","Mini Building Set","2003","Millennium Falcon",,87,6.99,7,,,"https://images.brickset.com/sets/images/4488-1.jpg",4759,1537
2150,"4489","1","Star Wars","Mini Building Set","2003","AT-AT",,98,6.99,7,,,"https://images.brickset.com/sets/images/4489-1.jpg",4416,1431
2151,"4490","1","Star Wars","Mini Building Set","2003","Republic Gunship",,102,6.99,7,,,"https://images.brickset.com/sets/images/4490-1.jpg",4062,1339
2152,"4491","1","Star Wars","Mini Building Set","2003","MTT",,99,6.99,7,,,"https://images.brickset.com/sets/images/4491-1.jpg",4237,1159
2169,"4511","1","World City","Trains","2003","High Speed Train",3,336,69.99,90,,,"https://images.brickset.com/sets/images/4511-1.jpg",1297,944
2170,"4512","1","World City","Trains","2003","Cargo Train",3,548,99.99,140,,,"https://images.brickset.com/sets/images/4512-1.jpg",1316,1198
2171,"4513","1","World City","Trains","2003","Grand Central Station",5,354,39.99,50,,,"https://images.brickset.com/sets/images/4513-1.jpg",1207,1171
2172,"4514","1","World City","Trains","2003","Cargo Crane",2,177,14.99,20,,,"https://images.brickset.com/sets/images/4514-1.jpg",1130,1075
2265,"4651","1","4 Juniors","City","2003","Police Motorcycle",1,11,2.99,3,,,"https://images.brickset.com/sets/images/4651-1.jpg",279,147
2266,"4652","1","4 Juniors","City","2003","Tow Truck",1,25,9.99,10,,,"https://images.brickset.com/sets/images/4652-1.jpg",265,109
2267,"4653","1","4 Juniors","City","2003","Dump Truck",1,27,9.99,10,,,"https://images.brickset.com/sets/images/4653-1.jpg",236,102
2268,"4654","1","4 Juniors","City","2003","Tanker Truck",1,42,14.99,15,,,"https://images.brickset.com/sets/images/4654-1.jpg",265,140
2269,"4655","1","4 Juniors","City","2003","Quick Fix Station",2,97,24.99,25,,,"https://images.brickset.com/sets/images/4655-1.jpg",152,126
2270,"4657","1","4 Juniors","City","2003","Fire Squad HQ",3,139,39.99,40,,,"https://images.brickset.com/sets/images/4657-1.jpg",162,118
2305,"4719","1","Harry Potter","Chamber of Secrets","2003","Quality Quidditch Supplies",1,120,8.99,10,,,"https://images.brickset.com/sets/images/4719-1.jpg",1845,1208
2306,"4720","1","Harry Potter","Chamber of Secrets","2003","Knockturn Alley",2,209,19.99,20,,,"https://images.brickset.com/sets/images/4720-1.jpg",1560,1416
2364,"4850","1","Spider-Man","","2003","Spider-Man's first chase",3,191,17.99,20,,,"https://images.brickset.com/sets/images/4850-1.jpg",930,811
2365,"4851","1","Spider-Man","","2003","Spider-Man and Green Goblin -- The origins",6,218,24.99,30,,,"https://images.brickset.com/sets/images/4851-1.jpg",1062,928
2366,"4852","1","Spider-Man","","2003","Spider-Man vs. Green Goblin -- The final showdown",4,360,44.99,50,,,"https://images.brickset.com/sets/images/4852-1.jpg",930,953
2404,"5012","1","Sports","Football","2003","Soccer",1,15,0.78,,,,"https://images.brickset.com/sets/images/5012-1.jpg",117,162
5090,"5013","1","Sports","Basketball","2003","Basketball",1,25,,,,,"https://images.brickset.com/sets/images/5013-1.jpg",51,186
2405,"5014","1","Sports","Hockey","2003","Hockey",,28,0.78,,,,"https://images.brickset.com/sets/images/5014-1.jpg",170,91
2406,"5015","1","Sports","Gravity Games","2003","Skater",1,15,0.78,,,,"https://images.brickset.com/sets/images/5015-1.jpg",242,245
2407,"5016","1","Sports","Basketball","2003","Basketball",1,17,,,,,"https://images.brickset.com/sets/images/5016-1.jpg",115,161
2408,"5017","1","Sports","Hockey","2003","Hockey Headshox",,36,,,,,"https://images.brickset.com/sets/images/5017-1.jpg",62,72
2409,"5018","1","Sports","Gravity Games","2003","Snowboard",1,17,,,,,"https://images.brickset.com/sets/images/5018-1.jpg",75,250
2602,"5211","1","Explore","Imagination","2003","Explore Half Strata Box",,110,19.99,,,,"https://images.brickset.com/sets/images/5211-1.jpg",11,19
2603,"5212","1","Explore","Imagination","2003","Explore Strata",,139,29.99,,,,"https://images.brickset.com/sets/images/5212-1.jpg",7,17
2604,"5213","1","Explore","Imagination","2003","Big Bricks Box",,140,12.99,,,,"https://images.brickset.com/sets/images/5213-1.jpg",12,16
2621,"5230","1","Explore","Imagination","2003","Yellow Tub",,100,,20,,,9,15
2779,"5437","1","Explore","Imagination","2003","Chicken",,6,,2,,,"https://images.brickset.com/sets/images/5437-1.jpg",38,29
2781,"5441","1","Explore","Being Me","2003","Smiling Rattle",,2,3.99,,,,"https://images.brickset.com/sets/images/5441-1.jpg",19,15
2782,"5443","1","Explore","Being Me","2003","Curly Hanging Rattle",,2,4.99,,,,"https://images.brickset.com/sets/images/5443-1.jpg",22,15
2783,"5446","1","Explore","Being Me","2003","Roll 'n' Tip",,1,7.99,,,,"https://images.brickset.com/sets/images/5446-1.jpg",22,17
2784,"5449","1","Explore","Being Me","2003","Stack 'n' Learn Sorter",,13,9.99,7,,,"https://images.brickset.com/sets/images/5449-1.jpg",32,18
2786,"5450","1","Explore","Being Me","2003","Discovery Bird",,2,12.99,,,,"https://images.brickset.com/sets/images/5450-1.jpg",16,18
2787,"5451","1","Explore","Being Me","2003","Musical Sea Mobile",,,24.99,,,,"https://images.brickset.com/sets/images/5451-1.jpg",5,19
2793,"5494","1","Explore","Imagination","2003","Rolling Duck",,4,,,,,"https://images.brickset.com/sets/images/5494-1.jpg",26,32
2905,"5856","1","Belville","","2003","Paprika and the Mischievous Monkey",1,51,5.99,9,,,"https://images.brickset.com/sets/images/5856-1.jpg",178,50
2906,"5857","1","Belville","","2003","Safran's Amazing Bazaar",1,93,17.99,20,,,"https://images.brickset.com/sets/images/5857-1.jpg",147,71
2907,"5858","1","Belville","","2003","The Golden Palace",2,173,44.99,55,,,"https://images.brickset.com/sets/images/5858-1.jpg",106,68
2908,"5859","1","Belville","","2003","Little Garden Fairy",1,51,5.99,9,,,"https://images.brickset.com/sets/images/5859-1.jpg",129,62
2910,"5861","1","Belville","","2003","Fairy Island",2,101,19.99,28,,,"https://images.brickset.com/sets/images/5861-1.jpg",96,62
2911,"5862","1","Belville","","2003","Flower Fairy Party",2,161,32.99,48,,,"https://images.brickset.com/sets/images/5862-1.jpg",79,69
2914,"5872","1","Belville","","2003","Golden Land",,32,,,,,"https://images.brickset.com/sets/images/5872-1.jpg",113,58
2915,"5873","1","Belville","","2003","Bellville "Fairy Land"",,19,,,,,"https://images.brickset.com/sets/images/5873-1.jpg",114,58
3766,"7030","1","World City","Police and Rescue","2003","Squad Car",1,52,2.99,4,,,"https://images.brickset.com/sets/images/7030-1.jpg",1333,515
3767,"7031","1","World City","Police and Rescue","2003","Helicopter",1,88,7.99,10,,,"https://images.brickset.com/sets/images/7031-1.jpg",1066,411
3768,"7032","1","World City","Police and Rescue","2003","Police 4WD and Undercover Van",2,154,9.99,15,,,"https://images.brickset.com/sets/images/7032-1.jpg",1192,467
3769,"7033","1","World City","Police and Rescue","2003","Armoured Car Action",2,181,14.99,20,,,"https://images.brickset.com/sets/images/7033-1.jpg",1250,600
3770,"7034","1","World City","Police and Rescue","2003","Surveillance Truck",2,261,24.99,30,,,"https://images.brickset.com/sets/images/7034-1.jpg",960,576
