SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
24994,"10251","1","Advanced Models","Modular Buildings","2016","Brick Bank",5,2380,129.99,169.99,219.99,149.99,"https://images.brickset.com/sets/images/10251-1.jpg",9533,5036
26172,"10252","1","Advanced Models","Vehicles","2016","Volkswagen Beetle",,1167,74.99,99.99,129.99,89.99,"https://images.brickset.com/sets/images/10252-1.jpg",5711,2467
25617,"10253","1","Advanced Models","Buildings","2016","Big Ben",,4163,179.99,249.99,299.99,219.99,"https://images.brickset.com/sets/images/10253-1.jpg",3088,3029
26215,"10254","1","Advanced Models","Winter Village","2016","Winter Holiday Train",5,734,74.99,99.99,129.99,89.99,"https://images.brickset.com/sets/images/10254-1.jpg",6747,2011
26341,"10654","1","Classic","Basic Set","2016","XL Creative Brick Box",,1600,49.99,,,59.99,"https://images.brickset.com/sets/images/10654-1.jpg",420,197
24995,"10702","1","Classic","","2016","Creative Building Set",,583,19.99,29.99,39.99,24.99,"https://images.brickset.com/sets/images/10702-1.jpg",868,266
26210,"10705","1","Classic","","2016","Creative Building Basket",,1000,39.99,59.99,79.99,39.99,"https://images.brickset.com/sets/images/10705-1.jpg",352,209
24738,"10720","1","Juniors","City","2016","Police Helicopter Chase",2,63,8.99,9.99,12.99,9.99,"https://images.brickset.com/sets/images/10720-1.jpg",753,185
24739,"10721","1","Juniors","Marvel Super Heroes","2016","Iron Man vs. Loki",2,66,11.99,12.99,17.99,12.99,"https://images.brickset.com/sets/images/10721-1.jpg",1723,423
24740,"10722","1","Juniors","Ninjago","2016","Snake Showdown",2,92,12.99,14.99,17.99,14.99,"https://images.brickset.com/sets/images/10722-1.jpg",563,171
24741,"10723","1","Juniors","Disney Princess","2016","Ariel's Dolphin Carriage",1,70,12.99,14.99,17.99,13.49,"https://images.brickset.com/sets/images/10723-1.jpg",685,210
26028,"10724","1","Juniors","DC Comics Super Heroes","2016","Batman & Superman vs. Lex Luthor",3,164,19.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/10724-1.jpg",1255,437
24742,"10725","1","Juniors","Ninjago","2016","Lost Temple",3,172,24.99,29.99,39.99,34.99,"https://images.brickset.com/sets/images/10725-1.jpg",366,190
25942,"10726","1","Juniors","Friends","2016","Stephanie's Horse Carriage",1,58,8.99,12.99,15.99,9.99,"https://images.brickset.com/sets/images/10726-1.jpg",355,118
