SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
24063,"10246","1","Advanced Models","Modular Buildings","2015","Detective's Office",6,2262,142.99,159.99,199.99,149.99,"https://images.brickset.com/sets/images/10246-1.jpg",13299,5375
24153,"10247","1","Advanced Models","Fairground","2015","Ferris Wheel",10,2464,159.99,199.99,229.99,179.99,"https://images.brickset.com/sets/images/10247-1.jpg",6622,3457
24154,"10248","1","Advanced Models","Vehicles","2015","Ferrari F40",,1158,74.99,99.99,119.99,89.99,"https://images.brickset.com/sets/images/10248-1.jpg",5592,2145
24156,"10249","1","Advanced Models","Winter Village","2015","Winter Toy Shop",8,898,64.99,79.99,99.99,69.99,"https://images.brickset.com/sets/images/10249-1.jpg",6958,2205
24076,"10581","1","Duplo","Forest Animals","2015","Ducks",1,13,9.99,9.99,12.99,6.99,"https://images.brickset.com/sets/images/10581-1.jpg",555,117
24077,"10582","1","Duplo","Forest Animals","2015","Animals",2,39,16.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/10582-1.jpg",333,107
24078,"10583","1","Duplo","Forest Animals","2015","Fishing Trip",2,32,19.99,24.99,29.99,17.49,"https://images.brickset.com/sets/images/10583-1.jpg",289,116
24079,"10584","1","Duplo","Forest Animals","2015","Forest",3,105,54.99,59.99,69.99,59.99,"https://images.brickset.com/sets/images/10584-1.jpg",422,183
23989,"10585","1","Duplo","","2015","Mom and Baby",2,13,8.99,9.99,12.99,6.99,"https://images.brickset.com/sets/images/10585-1.jpg",290,61
23990,"10586","1","Duplo","","2015","Ice Cream Truck",2,11,12.99,14.99,14.99,14.99,"https://images.brickset.com/sets/images/10586-1.jpg",251,47
23991,"10587","1","Duplo","","2015","Café",3,52,17.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/10587-1.jpg",260,58
24000,"10589","1","Duplo","","2015","Rally Car",1,13,12.99,14.99,14.99,10.49,"https://images.brickset.com/sets/images/10589-1.jpg",274,36
23992,"10590","1","Duplo","","2015","Airport",3,29,16.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/10590-1.jpg",738,76
24466,"10591","1","Duplo","Fire","2015","Fire Boat",1,19,12.99,14.99,14.99,14.99,"https://images.brickset.com/sets/images/10591-1.jpg",252,40
24483,"10592","1","Duplo","Fire","2015","Fire Truck",1,26,19.99,24.99,29.99,24.99,"https://images.brickset.com/sets/images/10592-1.jpg",383,57
24467,"10593","1","Duplo","Fire","2015","Fire Station",1,105,44.99,49.99,59.99,59.99,"https://images.brickset.com/sets/images/10593-1.jpg",192,66
23993,"10594","1","Duplo","Sofia the First","2015","Sofia the First Royal Stable",1,38,19.99,24.99,29.99,17.49,"https://images.brickset.com/sets/images/10594-1.jpg",173,54
23994,"10595","1","Duplo","Sofia the First","2015","Sofia the First Royal Castle",2,87,39.99,49.99,49.99,49.99,"https://images.brickset.com/sets/images/10595-1.jpg",176,71
23988,"10596","1","Duplo","Disney Princess","2015","Disney Princess Collection",3,63,34.99,39.99,44.99,39.99,"https://images.brickset.com/sets/images/10596-1.jpg",152,77
24470,"10597","1","Duplo","","2015","Mickey & Minnie Birthday Parade",2,24,19.99,24.99,29.99,24.99,"https://images.brickset.com/sets/images/10597-1.jpg",505,81
